#  L TT            EE            BB            TE            PP            PT            PE           
2443 2.9774507e+01 8.4904720e-01 7.0617053e-03 -1.2866280e+00 6.6672612e-10 4.3180647e-07 -2.9729765e-09
2444 2.9692020e+01 8.4818895e-01 7.0532688e-03 -1.2746480e+00 6.6613043e-10 4.3178587e-07 -3.1040223e-09
2445 2.9609725e+01 8.4741228e-01 7.0448289e-03 -1.2628132e+00 6.6553565e-10 4.3176618e-07 -3.2340632e-09
2446 2.9526070e+01 8.4669933e-01 7.0363860e-03 -1.2511076e+00 6.6494161e-10 4.3174732e-07 -3.3630874e-09
2447 2.9443218e+01 8.4606200e-01 7.0279403e-03 -1.2395452e+00 6.6434815e-10 4.3172908e-07 -3.4910822e-09
2448 2.9359619e+01 8.4548989e-01 7.0194920e-03 -1.2281028e+00 6.6375559e-10 4.3171154e-07 -3.6180368e-09
2449 2.9275208e+01 8.4498005e-01 7.0110414e-03 -1.2167869e+00 6.6316361e-10 4.3169452e-07 -3.7439387e-09
2450 2.9191405e+01 8.4453698e-01 7.0025887e-03 -1.2055819e+00 6.6257252e-10 4.3167813e-07 -3.8687776e-09
2451 2.9106660e+01 8.4415066e-01 6.9941342e-03 -1.1944902e+00 6.6198217e-10 4.3166215e-07 -3.9925416e-09
2452 2.9022395e+01 8.4381987e-01 6.9856781e-03 -1.1835121e+00 6.6139240e-10 4.3164651e-07 -4.1152248e-09
2453 2.8937064e+01 8.4355113e-01 6.9772208e-03 -1.1726732e+00 6.6080352e-10 4.3163134e-07 -4.2368242e-09
2454 2.8852090e+01 8.4334357e-01 6.9687625e-03 -1.1619843e+00 6.6021522e-10 4.3161638e-07 -4.3573332e-09
2455 2.8766668e+01 8.4318890e-01 6.9603035e-03 -1.1514417e+00 6.5962780e-10 4.3160173e-07 -4.4767489e-09
2456 2.8681480e+01 8.4308625e-01 6.9518440e-03 -1.1410636e+00 6.5904112e-10 4.3158736e-07 -4.5950666e-09
2457 2.8596464e+01 8.4304223e-01 6.9433844e-03 -1.1308538e+00 6.5845501e-10 4.3157306e-07 -4.7122803e-09
2458 2.8510815e+01 8.4304856e-01 6.9349249e-03 -1.1208309e+00 6.5786978e-10 4.3155893e-07 -4.8283870e-09
2459 2.8424471e+01 8.4311186e-01 6.9264658e-03 -1.1109987e+00 6.5728512e-10 4.3154484e-07 -4.9433810e-09
2460 2.8338857e+01 8.4322389e-01 6.9180074e-03 -1.1013609e+00 6.5670135e-10 4.3153088e-07 -5.0572596e-09
2461 2.8253168e+01 8.4339128e-01 6.9095499e-03 -1.0919291e+00 6.5611830e-10 4.3151686e-07 -5.1700164e-09
2462 2.8166599e+01 8.4360581e-01 6.9010936e-03 -1.0827145e+00 6.5553581e-10 4.3150273e-07 -5.2816469e-09
2463 2.8081318e+01 8.4386670e-01 6.8926388e-03 -1.0737140e+00 6.5495421e-10 4.3148860e-07 -5.3921483e-09
2464 2.7995034e+01 8.4418061e-01 6.8841856e-03 -1.0649389e+00 6.5437317e-10 4.3147422e-07 -5.5015136e-09
2465 2.7909173e+01 8.4453934e-01 6.8757344e-03 -1.0563936e+00 6.5379300e-10 4.3145969e-07 -5.6097403e-09
2466 2.7822930e+01 8.4494215e-01 6.8672854e-03 -1.0480823e+00 6.5321356e-10 4.3144497e-07 -5.7168236e-09
2467 2.7736987e+01 8.4538828e-01 6.8588388e-03 -1.0400094e+00 6.5263467e-10 4.3142986e-07 -5.8227572e-09
2468 2.7651282e+01 8.4588442e-01 6.8503947e-03 -1.0321793e+00 6.5205666e-10 4.3141447e-07 -5.9275384e-09
2469 2.7565755e+01 8.4641499e-01 6.8419534e-03 -1.0245965e+00 6.5147936e-10 4.3139875e-07 -6.0311628e-09
2470 2.7479602e+01 8.4699410e-01 6.8335151e-03 -1.0172655e+00 6.5090262e-10 4.3138250e-07 -6.1336237e-09
2471 2.7394248e+01 8.4760620e-01 6.8250800e-03 -1.0101836e+00 6.5032675e-10 4.3136582e-07 -6.2349186e-09
2472 2.7308889e+01 8.4825798e-01 6.8166481e-03 -1.0033554e+00 6.4975144e-10 4.3134857e-07 -6.3350415e-09
2473 2.7223466e+01 8.4894874e-01 6.8082198e-03 -9.9678572e-01 6.4917699e-10 4.3133086e-07 -6.4339903e-09
2474 2.7137917e+01 8.4967034e-01 6.7997950e-03 -9.9047197e-01 6.4860325e-10 4.3131249e-07 -6.5317579e-09
2475 2.7052925e+01 8.5042952e-01 6.7913740e-03 -9.8442647e-01 6.4803007e-10 4.3129340e-07 -6.6283400e-09
2476 2.6967687e+01 8.5122558e-01 6.7829569e-03 -9.7863934e-01 6.4745774e-10 4.3127372e-07 -6.7237342e-09
2477 2.6882886e+01 8.5205039e-01 6.7745437e-03 -9.7310819e-01 6.4688612e-10 4.3125323e-07 -6.8179337e-09
2478 2.6798461e+01 8.5290327e-01 6.7661347e-03 -9.6783813e-01 6.4631505e-10 4.3123189e-07 -6.9109339e-09
2479 2.6714352e+01 8.5379097e-01 6.7577298e-03 -9.6281947e-01 6.4574484e-10 4.3120982e-07 -7.0027327e-09
2480 2.6629757e+01 8.5470536e-01 6.7493292e-03 -9.5806489e-01 6.4517533e-10 4.3118680e-07 -7.0933231e-09
2481 2.6546102e+01 8.5565320e-01 6.7409330e-03 -9.5354997e-01 6.4460637e-10 4.3116279e-07 -7.1827006e-09
2482 2.6462584e+01 8.5662638e-01 6.7325412e-03 -9.4929494e-01 6.4403827e-10 4.3113791e-07 -7.2708630e-09
2483 2.6379143e+01 8.5763165e-01 6.7241540e-03 -9.4529039e-01 6.4347070e-10 4.3111189e-07 -7.3578025e-09
2484 2.6295719e+01 8.5866090e-01 6.7157713e-03 -9.4152695e-01 6.4290399e-10 4.3108485e-07 -7.4435171e-09
2485 2.6212997e+01 8.5971347e-01 6.7073933e-03 -9.3801020e-01 6.4233798e-10 4.3105674e-07 -7.5280023e-09
2486 2.6130916e+01 8.6079611e-01 6.6990200e-03 -9.3473090e-01 6.4177250e-10 4.3102736e-07 -7.6112508e-09
2487 2.6048674e+01 8.6189328e-01 6.6906514e-03 -9.3168732e-01 6.4120788e-10 4.3099682e-07 -7.6932608e-09
2488 2.5966955e+01 8.6301917e-01 6.6822878e-03 -9.2888521e-01 6.4064394e-10 4.3096507e-07 -7.7740278e-09
2489 2.5884956e+01 8.6416567e-01 6.6739290e-03 -9.2630810e-01 6.4008055e-10 4.3093191e-07 -7.8535444e-09
2490 2.5803361e+01 8.6532468e-01 6.6655753e-03 -9.2395444e-01 6.3951800e-10 4.3089745e-07 -7.9318089e-09
2491 2.5722854e+01 8.6651038e-01 6.6572266e-03 -9.2182273e-01 6.3895613e-10 4.3086164e-07 -8.0088167e-09
2492 2.5641890e+01 8.6771466e-01 6.6488831e-03 -9.1990412e-01 6.3839481e-10 4.3082429e-07 -8.0845605e-09
2493 2.5561152e+01 8.6893685e-01 6.6405448e-03 -9.1819723e-01 6.3783432e-10 4.3078550e-07 -8.1590386e-09
2494 2.5480953e+01 8.7018368e-01 6.6322118e-03 -9.1668590e-01 6.3727452e-10 4.3074522e-07 -8.2322463e-09
2495 2.5400936e+01 8.7143962e-01 6.6238843e-03 -9.1536886e-01 6.3671525e-10 4.3070326e-07 -8.3041764e-09
2496 2.5321266e+01 8.7271882e-01 6.6155624e-03 -9.1424491e-01 6.3615682e-10 4.3065971e-07 -8.3748270e-09
2497 2.5241810e+01 8.7401318e-01 6.6072461e-03 -9.1329806e-01 6.3559892e-10 4.3061444e-07 -8.4441918e-09
2498 2.5162656e+01 8.7532942e-01 6.5989356e-03 -9.1252723e-01 6.3504185e-10 4.3056756e-07 -8.5122691e-09
2499 2.5083671e+01 8.7665199e-01 6.5906310e-03 -9.1192394e-01 6.3448546e-10 4.3051885e-07 -8.5790515e-09
2500 2.5004947e+01 8.7799504e-01 6.5823325e-03 -9.1147979e-01 6.3392959e-10 4.3046827e-07 -8.6445343e-09
2501 2.4926431e+01 8.7934991e-01 6.5740403e-03 -9.1118816e-01 6.3337456e-10 4.3041594e-07 -8.7087171e-09
2502 2.4848177e+01 8.8071333e-01 6.5657546e-03 -9.1104935e-01 6.3282020e-10 4.3036168e-07 -8.7715978e-09
2503 2.4770174e+01 8.8208148e-01 6.5574754e-03 -9.1107286e-01 6.3226637e-10 4.3030544e-07 -8.8331783e-09
2504 2.4692482e+01 8.8345800e-01 6.5492031e-03 -9.1125341e-01 6.3171336e-10 4.3024735e-07 -8.8934637e-09
2505 2.4615164e+01 8.8483906e-01 6.5409378e-03 -9.1158574e-01 6.3116103e-10 4.3018724e-07 -8.9524527e-09
2506 2.4538134e+01 8.8621342e-01 6.5326797e-03 -9.1208695e-01 6.3060921e-10 4.3012507e-07 -9.0101472e-09
2507 2.4461601e+01 8.8758467e-01 6.5244292e-03 -9.1273703e-01 6.3005822e-10 4.3006097e-07 -9.0665526e-09
2508 2.4385481e+01 8.8895641e-01 6.5161863e-03 -9.1355317e-01 6.2950790e-10 4.2999475e-07 -9.1216674e-09
2509 2.4309760e+01 8.9031737e-01 6.5079515e-03 -9.1453032e-01 6.2895810e-10 4.2992640e-07 -9.1754937e-09
2510 2.4234575e+01 8.9166369e-01 6.4997249e-03 -9.1566347e-01 6.2840912e-10 4.2985597e-07 -9.2280354e-09
2511 2.4159916e+01 8.9300636e-01 6.4915069e-03 -9.1696253e-01 6.2786080e-10 4.2978344e-07 -9.2792947e-09
2512 2.4085844e+01 8.9432667e-01 6.4832976e-03 -9.1841516e-01 6.2731300e-10 4.2970863e-07 -9.3292701e-09
2513 2.4012199e+01 8.9562816e-01 6.4750975e-03 -9.2003135e-01 6.2676601e-10 4.2963167e-07 -9.3779669e-09
2514 2.3939194e+01 8.9691437e-01 6.4669068e-03 -9.2180627e-01 6.2621969e-10 4.2955252e-07 -9.4253871e-09
2515 2.3866816e+01 8.9818140e-01 6.4587257e-03 -9.2373515e-01 6.2567388e-10 4.2947100e-07 -9.4715292e-09
2516 2.3794982e+01 8.9941791e-01 6.4505547e-03 -9.2582067e-01 6.2512888e-10 4.2938724e-07 -9.5163986e-09
2517 2.3723753e+01 9.0062742e-01 6.4423940e-03 -9.2806558e-01 6.2458454e-10 4.2930120e-07 -9.5599972e-09
2518 2.3653121e+01 9.0181342e-01 6.4342439e-03 -9.3046521e-01 6.2404071e-10 4.2921271e-07 -9.6023236e-09
2519 2.3583148e+01 9.0297196e-01 6.4261048e-03 -9.3301494e-01 6.2349769e-10 4.2912189e-07 -9.6433830e-09
2520 2.3513825e+01 9.0409167e-01 6.4179769e-03 -9.3571763e-01 6.2295533e-10 4.2902871e-07 -9.6831776e-09
2521 2.3445141e+01 9.0518343e-01 6.4098605e-03 -9.3856873e-01 6.2241348e-10 4.2893299e-07 -9.7217057e-09
2522 2.3377161e+01 9.0624327e-01 6.4017561e-03 -9.4157117e-01 6.2187242e-10 4.2883486e-07 -9.7589728e-09
2523 2.3309802e+01 9.0727463e-01 6.3936638e-03 -9.4471304e-01 6.2133203e-10 4.2873427e-07 -9.7949808e-09
2524 2.3243128e+01 9.0826606e-01 6.3855840e-03 -9.4799735e-01 6.2079228e-10 4.2863111e-07 -9.8297294e-09
2525 2.3177204e+01 9.0922099e-01 6.3775169e-03 -9.5141968e-01 6.2025304e-10 4.2852534e-07 -9.8632205e-09
2526 2.3111948e+01 9.1013539e-01 6.3694629e-03 -9.5497567e-01 6.1971460e-10 4.2841709e-07 -9.8954595e-09
2527 2.3047351e+01 9.1102006e-01 6.3614222e-03 -9.5866841e-01 6.1917680e-10 4.2830618e-07 -9.9264449e-09
2528 2.2983553e+01 9.1186352e-01 6.3533951e-03 -9.6249358e-01 6.1863951e-10 4.2819257e-07 -9.9561786e-09
2529 2.2920398e+01 9.1266913e-01 6.3453819e-03 -9.6643948e-01 6.1810302e-10 4.2807640e-07 -9.9846662e-09
2530 2.2857952e+01 9.1344022e-01 6.3373827e-03 -9.7051671e-01 6.1756717e-10 4.2795747e-07 -1.0011906e-08
2531 2.2796208e+01 9.1417270e-01 6.3293978e-03 -9.7471361e-01 6.1703182e-10 4.2783577e-07 -1.0037900e-08
2532 2.2735158e+01 9.1486245e-01 6.3214275e-03 -9.7902597e-01 6.1649726e-10 4.2771140e-07 -1.0062653e-08
2533 2.2674795e+01 9.1551276e-01 6.3134718e-03 -9.8345706e-01 6.1596334e-10 4.2758421e-07 -1.0086165e-08
2534 2.2615188e+01 9.1612693e-01 6.3055311e-03 -9.8799529e-01 6.1542992e-10 4.2745414e-07 -1.0108437e-08
2535 2.2556180e+01 9.1669335e-01 6.2976056e-03 -9.9265137e-01 6.1489729e-10 4.2732133e-07 -1.0129474e-08
2536 2.2497841e+01 9.1722270e-01 6.2896952e-03 -9.9740633e-01 6.1436530e-10 4.2718560e-07 -1.0149275e-08
2537 2.2440237e+01 9.1771079e-01 6.2818003e-03 -1.0022709e+00 6.1383394e-10 4.2704702e-07 -1.0167844e-08
2538 2.2383216e+01 9.1815342e-01 6.2739209e-03 -1.0072337e+00 6.1330308e-10 4.2690540e-07 -1.0185180e-08
2539 2.2326846e+01 9.1856121e-01 6.2660571e-03 -1.0122980e+00 6.1277300e-10 4.2676087e-07 -1.0201288e-08
2540 2.2271122e+01 9.1892249e-01 6.2582091e-03 -1.0174523e+00 6.1224356e-10 4.2661341e-07 -1.0216170e-08
2541 2.2216039e+01 9.1925529e-01 6.2503768e-03 -1.0227000e+00 6.1171461e-10 4.2646282e-07 -1.0229825e-08
2542 2.2161518e+01 9.1954047e-01 6.2425605e-03 -1.0280371e+00 6.1118643e-10 4.2630924e-07 -1.0242257e-08
2543 2.2107702e+01 9.1980346e-01 6.2347602e-03 -1.0334596e+00 6.1065889e-10 4.2615264e-07 -1.0253470e-08
2544 2.2054440e+01 9.2002510e-01 6.2269758e-03 -1.0389635e+00 6.1013184e-10 4.2599282e-07 -1.0263460e-08
2545 2.2001727e+01 9.2022333e-01 6.2192074e-03 -1.0445448e+00 6.0960556e-10 4.2582993e-07 -1.0272235e-08
2546 2.1949633e+01 9.2038639e-01 6.2114551e-03 -1.0501996e+00 6.0907991e-10 4.2566392e-07 -1.0279795e-08
2547 2.1898082e+01 9.2052479e-01 6.2037188e-03 -1.0559312e+00 6.0855489e-10 4.2549467e-07 -1.0286141e-08
2548 2.1846994e+01 9.2063413e-01 6.1959985e-03 -1.0617357e+00 6.0803035e-10 4.2532215e-07 -1.0291273e-08
2549 2.1796441e+01 9.2071746e-01 6.1882942e-03 -1.0676017e+00 6.0750658e-10 4.2514648e-07 -1.0295199e-08
2550 2.1746347e+01 9.2077779e-01 6.1806060e-03 -1.0735326e+00 6.0698344e-10 4.2496748e-07 -1.0297916e-08
2551 2.1696714e+01 9.2080996e-01 6.1729337e-03 -1.0795312e+00 6.0646078e-10 4.2478513e-07 -1.0299427e-08
2552 2.1647573e+01 9.2081319e-01 6.1652773e-03 -1.0855747e+00 6.0593888e-10 4.2459957e-07 -1.0299742e-08
2553 2.1598887e+01 9.2078599e-01 6.1576367e-03 -1.0916765e+00 6.0541761e-10 4.2441063e-07 -1.0298867e-08
2554 2.1550695e+01 9.2072680e-01 6.1500120e-03 -1.0978132e+00 6.0489682e-10 4.2421833e-07 -1.0296810e-08
2555 2.1503034e+01 9.2062665e-01 6.1424031e-03 -1.1039835e+00 6.0437679e-10 4.2402279e-07 -1.0293582e-08
2556 2.1455793e+01 9.2049882e-01 6.1348099e-03 -1.1101861e+00 6.0385737e-10 4.2382387e-07 -1.0289187e-08
2557 2.1409233e+01 9.2032688e-01 6.1272323e-03 -1.1164122e+00 6.0333858e-10 4.2362166e-07 -1.0283637e-08
2558 2.1363095e+01 9.2011663e-01 6.1196704e-03 -1.1226457e+00 6.0282026e-10 4.2341600e-07 -1.0276935e-08
2559 2.1317567e+01 9.1986646e-01 6.1121240e-03 -1.1289002e+00 6.0230270e-10 4.2320704e-07 -1.0269094e-08
2560 2.1272686e+01 9.1956731e-01 6.1045931e-03 -1.1351519e+00 6.0178576e-10 4.2299478e-07 -1.0260122e-08
2561 2.1228269e+01 9.1922494e-01 6.0970776e-03 -1.1413996e+00 6.0126943e-10 4.2277910e-07 -1.0250023e-08
2562 2.1184502e+01 9.1883025e-01 6.0895775e-03 -1.1476494e+00 6.0075358e-10 4.2256000e-07 -1.0238808e-08
2563 2.1141276e+01 9.1838898e-01 6.0820928e-03 -1.1538776e+00 6.0023847e-10 4.2233763e-07 -1.0226486e-08
2564 2.1098629e+01 9.1789199e-01 6.0746235e-03 -1.1600903e+00 5.9972398e-10 4.2211184e-07 -1.0213064e-08
2565 2.1056526e+01 9.1733756e-01 6.0671694e-03 -1.1662786e+00 5.9920996e-10 4.2188260e-07 -1.0198548e-08
2566 2.1015006e+01 9.1673138e-01 6.0597306e-03 -1.1724337e+00 5.9869669e-10 4.2165008e-07 -1.0182950e-08
2567 2.0974108e+01 9.1606425e-01 6.0523071e-03 -1.1785542e+00 5.9818403e-10 4.2141412e-07 -1.0166276e-08
2568 2.0933798e+01 9.1534927e-01 6.0448988e-03 -1.1846386e+00 5.9767198e-10 4.2117480e-07 -1.0148535e-08
2569 2.0894114e+01 9.1456978e-01 6.0375058e-03 -1.1906856e+00 5.9716039e-10 4.2093198e-07 -1.0129732e-08
2570 2.0854946e+01 9.1373883e-01 6.0301280e-03 -1.1966861e+00 5.9664955e-10 4.2068579e-07 -1.0109880e-08
2571 2.0816484e+01 9.1285459e-01 6.0227655e-03 -1.2026387e+00 5.9613932e-10 4.2043624e-07 -1.0088985e-08
2572 2.0778544e+01 9.1190779e-01 6.0154183e-03 -1.2085418e+00 5.9562969e-10 4.2018322e-07 -1.0067054e-08
2573 2.0741239e+01 9.1091144e-01 6.0080865e-03 -1.2143865e+00 5.9512052e-10 4.1992672e-07 -1.0044095e-08
2574 2.0704610e+01 9.0986366e-01 6.0007700e-03 -1.2201787e+00 5.9461210e-10 4.1966688e-07 -1.0020119e-08
2575 2.0668473e+01 9.0875512e-01 5.9934690e-03 -1.2259092e+00 5.9410428e-10 4.1940356e-07 -9.9951311e-09
2576 2.0633016e+01 9.0759879e-01 5.9861834e-03 -1.2315766e+00 5.9359692e-10 4.1913674e-07 -9.9691396e-09
2577 2.0598057e+01 9.0637786e-01 5.9789134e-03 -1.2371791e+00 5.9309029e-10 4.1886657e-07 -9.9421561e-09
2578 2.0563711e+01 9.0510528e-01 5.9716591e-03 -1.2427077e+00 5.9258427e-10 4.1859290e-07 -9.9141849e-09
2579 2.0529942e+01 9.0377907e-01 5.9644204e-03 -1.2481681e+00 5.9207884e-10 4.1831582e-07 -9.8852368e-09
2580 2.0496717e+01 9.0239727e-01 5.9571975e-03 -1.2535585e+00 5.9157387e-10 4.1803517e-07 -9.8553161e-09
2581 2.0464002e+01 9.0095789e-01 5.9499905e-03 -1.2588698e+00 5.9106964e-10 4.1775109e-07 -9.8244346e-09
2582 2.0431838e+01 8.9946636e-01 5.9427994e-03 -1.2641077e+00 5.9056600e-10 4.1746359e-07 -9.7926005e-09
2583 2.0400265e+01 8.9792065e-01 5.9356244e-03 -1.2692629e+00 5.9006296e-10 4.1717256e-07 -9.7598194e-09
2584 2.0369175e+01 8.9632616e-01 5.9284655e-03 -1.2743483e+00 5.8956037e-10 4.1687799e-07 -9.7260995e-09
2585 2.0338610e+01 8.9467342e-01 5.9213228e-03 -1.2793548e+00 5.8905851e-10 4.1658003e-07 -9.6914524e-09
2586 2.0308534e+01 8.9297521e-01 5.9141965e-03 -1.2842878e+00 5.8855724e-10 4.1627851e-07 -9.6558829e-09
2587 2.0278917e+01 8.9122945e-01 5.9070866e-03 -1.2891305e+00 5.8805656e-10 4.1597355e-07 -9.6194012e-09
2588 2.0249872e+01 8.8942663e-01 5.8999932e-03 -1.2939032e+00 5.8755633e-10 4.1566497e-07 -9.5820121e-09
2589 2.0221294e+01 8.8757949e-01 5.8929164e-03 -1.2985965e+00 5.8705683e-10 4.1535292e-07 -9.5437271e-09
2590 2.0193074e+01 8.8568590e-01 5.8858562e-03 -1.3032158e+00 5.8655791e-10 4.1503741e-07 -9.5045544e-09
2591 2.0165403e+01 8.8375115e-01 5.8788129e-03 -1.3077516e+00 5.8605959e-10 4.1471832e-07 -9.4644998e-09
2592 2.0138099e+01 8.8176567e-01 5.8717863e-03 -1.3122166e+00 5.8556170e-10 4.1439565e-07 -9.4235715e-09
2593 2.0111205e+01 8.7972728e-01 5.8647766e-03 -1.3166012e+00 5.8506455e-10 4.1406954e-07 -9.3817808e-09
2594 2.0084763e+01 8.7765609e-01 5.8577839e-03 -1.3209107e+00 5.8456797e-10 4.1373983e-07 -9.3391327e-09
2595 2.0058666e+01 8.7553505e-01 5.8508081e-03 -1.3251503e+00 5.8407198e-10 4.1340663e-07 -9.2956374e-09
2596 2.0032957e+01 8.7337679e-01 5.8438494e-03 -1.3293176e+00 5.8357643e-10 4.1306977e-07 -9.2512998e-09
2597 2.0007604e+01 8.7117911e-01 5.8369077e-03 -1.3334253e+00 5.8308160e-10 4.1272941e-07 -9.2061313e-09
2598 1.9982574e+01 8.6894719e-01 5.8299830e-03 -1.3374710e+00 5.8258735e-10 4.1238553e-07 -9.1601399e-09
2599 1.9957911e+01 8.6667878e-01 5.8230754e-03 -1.3414597e+00 5.8209368e-10 4.1203803e-07 -9.1133317e-09
2600 1.9933584e+01 8.6437905e-01 5.8161848e-03 -1.3453890e+00 5.8160044e-10 4.1168690e-07 -9.0657148e-09
2601 1.9909635e+01 8.6204540e-01 5.8093113e-03 -1.3492691e+00 5.8110793e-10 4.1133230e-07 -9.0173007e-09
2602 1.9885886e+01 8.5968879e-01 5.8024548e-03 -1.3530873e+00 5.8061599e-10 4.1097408e-07 -8.9680957e-09
2603 1.9862531e+01 8.5730499e-01 5.7956151e-03 -1.3568433e+00 5.8012462e-10 4.1061237e-07 -8.9181114e-09
2604 1.9839393e+01 8.5488231e-01 5.7887924e-03 -1.3605295e+00 5.7963369e-10 4.1024703e-07 -8.8673542e-09
2605 1.9816589e+01 8.5243136e-01 5.7819864e-03 -1.3641233e+00 5.7914347e-10 4.0987822e-07 -8.8158369e-09
2606 1.9793944e+01 8.4994787e-01 5.7751972e-03 -1.3676393e+00 5.7865383e-10 4.0950597e-07 -8.7635691e-09
2607 1.9771576e+01 8.4743498e-01 5.7684245e-03 -1.3710475e+00 5.7816475e-10 4.0913020e-07 -8.7105583e-09
2608 1.9749458e+01 8.4489584e-01 5.7616683e-03 -1.3743548e+00 5.7767611e-10 4.0875092e-07 -8.6568141e-09
2609 1.9727559e+01 8.4231870e-01 5.7549285e-03 -1.3775459e+00 5.7718818e-10 4.0836830e-07 -8.6023492e-09
2610 1.9705853e+01 8.3970669e-01 5.7482049e-03 -1.3806279e+00 5.7670081e-10 4.0798220e-07 -8.5471701e-09
2611 1.9684383e+01 8.3707034e-01 5.7414974e-03 -1.3835853e+00 5.7621402e-10 4.0759274e-07 -8.4912884e-09
2612 1.9663048e+01 8.3439789e-01 5.7348058e-03 -1.3864175e+00 5.7572779e-10 4.0719985e-07 -8.4347117e-09
2613 1.9641894e+01 8.3169241e-01 5.7281300e-03 -1.3891239e+00 5.7524199e-10 4.0680354e-07 -8.3774496e-09
2614 1.9620891e+01 8.2896442e-01 5.7214696e-03 -1.3916889e+00 5.7475689e-10 4.0640398e-07 -8.3195147e-09
2615 1.9600086e+01 8.2620213e-01 5.7148247e-03 -1.3941119e+00 5.7427236e-10 4.0600102e-07 -8.2609136e-09
2616 1.9579451e+01 8.2340859e-01 5.7081949e-03 -1.3963994e+00 5.7378839e-10 4.0559480e-07 -8.2016578e-09
2617 1.9558883e+01 8.2058685e-01 5.7015802e-03 -1.3985358e+00 5.7330485e-10 4.0518518e-07 -8.1417541e-09
2618 1.9538502e+01 8.1773995e-01 5.6949801e-03 -1.4005277e+00 5.7282200e-10 4.0477233e-07 -8.0812149e-09
2619 1.9518205e+01 8.1485608e-01 5.6883947e-03 -1.4023666e+00 5.7233972e-10 4.0435626e-07 -8.0200498e-09
2620 1.9498113e+01 8.1195310e-01 5.6818235e-03 -1.4040516e+00 5.7185800e-10 4.0393689e-07 -7.9582665e-09
2621 1.9478049e+01 8.0902662e-01 5.6752665e-03 -1.4055817e+00 5.7137684e-10 4.0351434e-07 -7.8958765e-09
2622 1.9458133e+01 8.0606479e-01 5.6687233e-03 -1.4069557e+00 5.7089610e-10 4.0308847e-07 -7.8328866e-09
2623 1.9438263e+01 8.0308547e-01 5.6621939e-03 -1.4081726e+00 5.7041605e-10 4.0265947e-07 -7.7693091e-09
2624 1.9418557e+01 8.0007679e-01 5.6556779e-03 -1.4092238e+00 5.6993656e-10 4.0222733e-07 -7.7051537e-09
2625 1.9398841e+01 7.9704176e-01 5.6491751e-03 -1.4101228e+00 5.6945763e-10 4.0179198e-07 -7.6404281e-09
2626 1.9379232e+01 7.9399079e-01 5.6426853e-03 -1.4108460e+00 5.6897912e-10 4.0135344e-07 -7.5751418e-09
2627 1.9359703e+01 7.9090457e-01 5.6362083e-03 -1.4114071e+00 5.6850129e-10 4.0091187e-07 -7.5093073e-09
2628 1.9340151e+01 7.8780094e-01 5.6297439e-03 -1.4118047e+00 5.6802402e-10 4.0046715e-07 -7.4429314e-09
2629 1.9320696e+01 7.8467545e-01 5.6232919e-03 -1.4120372e+00 5.6754731e-10 4.0001938e-07 -7.3760255e-09
2630 1.9301160e+01 7.8152362e-01 5.6168520e-03 -1.4120958e+00 5.6707114e-10 3.9956849e-07 -7.3085974e-09
2631 1.9281736e+01 7.7834843e-01 5.6104242e-03 -1.4119938e+00 5.6659539e-10 3.9911450e-07 -7.2406567e-09
2632 1.9262323e+01 7.7516026e-01 5.6040081e-03 -1.4117370e+00 5.6612033e-10 3.9865756e-07 -7.1722156e-09
2633 1.9242964e+01 7.7194721e-01 5.5976037e-03 -1.4113238e+00 5.6564581e-10 3.9819756e-07 -7.1032811e-09
2634 1.9223557e+01 7.6871967e-01 5.5912106e-03 -1.4107526e+00 5.6517185e-10 3.9773460e-07 -7.0338645e-09
2635 1.9204295e+01 7.6548058e-01 5.5848289e-03 -1.4100289e+00 5.6469843e-10 3.9726861e-07 -6.9639737e-09
2636 1.9185000e+01 7.6222546e-01 5.5784583e-03 -1.4091586e+00 5.6422542e-10 3.9679960e-07 -6.8936183e-09
2637 1.9165791e+01 7.5895726e-01 5.5720987e-03 -1.4081471e+00 5.6375309e-10 3.9632774e-07 -6.8228104e-09
2638 1.9146564e+01 7.5567149e-01 5.5657499e-03 -1.4069851e+00 5.6328131e-10 3.9585290e-07 -6.7515571e-09
2639 1.9127438e+01 7.5237852e-01 5.5594118e-03 -1.4056856e+00 5.6281007e-10 3.9537519e-07 -6.6798697e-09
2640 1.9108234e+01 7.4906644e-01 5.5530842e-03 -1.4042467e+00 5.6233938e-10 3.9489453e-07 -6.6077560e-09
2641 1.9089146e+01 7.4574562e-01 5.5467672e-03 -1.4026662e+00 5.6186909e-10 3.9441095e-07 -6.5352258e-09
2642 1.9069996e+01 7.4241156e-01 5.5404605e-03 -1.4009495e+00 5.6139948e-10 3.9392460e-07 -6.4622910e-09
2643 1.9050900e+01 7.3905977e-01 5.5341642e-03 -1.3991021e+00 5.6093041e-10 3.9343535e-07 -6.3889588e-09
2644 1.9031755e+01 7.3570063e-01 5.5278780e-03 -1.3971290e+00 5.6046188e-10 3.9294333e-07 -6.3152403e-09
2645 1.9012606e+01 7.3232964e-01 5.5216019e-03 -1.3950282e+00 5.5999376e-10 3.9244840e-07 -6.2411429e-09
2646 1.8993494e+01 7.2894230e-01 5.5153358e-03 -1.3928122e+00 5.5952630e-10 3.9195072e-07 -6.1666785e-09
2647 1.8974466e+01 7.2554900e-01 5.5090797e-03 -1.3904788e+00 5.5905938e-10 3.9145032e-07 -6.0918565e-09
